DBN,School_Name,Subject,MeanScore,Leadership_Count,Teacher_Count,Other_Staff_Count,Total_Staff,Male_Teachers,Male_Avg_Years_Title,Male_Avg_Years_School,Male_Teacher_Percentage,Female_Teachers,Female_Avg_Years_Title,Female_Avg_Years_School,Female_Teacher_Percentage,Asian,Asian_Percentage,Black_African_American,Black_African_American_Percentage,Hispanic,Hispanic_Percentage,White,White_Percentage,Year,Total Tested,Percent Scoring Below 65,Percent Scoring 65 or Above,Percent Scoring 80 or Above,Asian_Percent,Black_Percent,Hispanic_Percent,White_Percent,latitude,longitude,ZIP Code_x,School Type,School Level,Neighborhood,ZIP Code_y
28Q167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,common_core_english,79.71799999999999,3.0,70.0,17.0,90.0,24.0,7.0,4.6,34.28571429,46.0,7.6,5.5,65.71428571,9.0,12.85714286,10.0,14.28571429,12.0,17.14285714,37.0,52.85714286,2019.8125,138.4375,28.14875,71.855,34.773125,19.4,18.2875,46.370000000000005,15.94125,40.708431,-73.855543,11375.0,General Academic,High school,Jamaica,11375
28Q167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,living_environment,73.418,3.0,70.0,17.0,90.0,24.0,7.0,4.6,34.28571429,46.0,7.6,5.5,65.71428571,9.0,12.85714286,10.0,14.28571429,12.0,17.14285714,37.0,52.85714286,2019.8125,138.4375,28.14875,71.855,34.773125,19.4,18.2875,46.370000000000005,15.94125,40.708431,-73.855543,11375.0,General Academic,High school,Jamaica,11375
29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD S,common_core_algebra,65.29166666666667,3.0,36.0,8.0,47.0,14.0,14.300000000000002,8.5,38.88888889,22.0,10.9,7.599999999999999,61.111111109999996,,,14.0,38.88888889,,,13.0,36.11111111,2019.8333333333333,108.11111111111111,30.307777777777776,69.69222222222223,24.863333333333333,0.9272222222222221,92.92833333333334,6.143888888888889,0.0,40.66903,-73.757744,11413.0,General Academic,High school,Southeast Queens,11413
29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD S,common_core_english,76.64,3.0,36.0,8.0,47.0,14.0,14.300000000000002,8.5,38.88888889,22.0,10.9,7.599999999999999,61.111111109999996,,,14.0,38.88888889,,,13.0,36.11111111,2019.8333333333333,108.11111111111111,30.307777777777776,69.69222222222223,24.863333333333333,0.9272222222222221,92.92833333333334,6.143888888888889,0.0,40.66903,-73.757744,11413.0,General Academic,High school,Southeast Queens,11413
29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD S,living_environment,64.855,3.0,36.0,8.0,47.0,14.0,14.300000000000002,8.5,38.88888889,22.0,10.9,7.599999999999999,61.111111109999996,,,14.0,38.88888889,,,13.0,36.11111111,2019.8333333333333,108.11111111111111,30.307777777777776,69.69222222222223,24.863333333333333,0.9272222222222221,92.92833333333334,6.143888888888889,0.0,40.66903,-73.757744,11413.0,General Academic,High school,Southeast Queens,11413
30Q286,YOUNG WOMEN'S LEADERSHIP SCHOOL  ASTORIA,common_core_algebra,68.74166666666666,3.0,42.0,10.0,55.0,12.0,7.2,5.7,28.57142857,30.0,9.0,5.5,71.42857143,5.0,11.9047619,,,6.0,14.28571429,23.0,54.76190476,2019.8125,104.25,25.18125,74.82375,42.521875,35.93375,2.169375,47.725,14.170625,40.770769,-73.92383,11102.0,General Academic,High school,Long Island City - Astoria,11102
30Q286,YOUNG WOMEN'S LEADERSHIP SCHOOL  ASTORIA,common_core_english,83.318,3.0,42.0,10.0,55.0,12.0,7.2,5.7,28.57142857,30.0,9.0,5.5,71.42857143,5.0,11.9047619,,,6.0,14.28571429,23.0,54.76190476,2019.8125,104.25,25.18125,74.82375,42.521875,35.93375,2.169375,47.725,14.170625,40.770769,-73.92383,11102.0,General Academic,High school,Long Island City - Astoria,11102
30Q286,YOUNG WOMEN'S LEADERSHIP SCHOOL  ASTORIA,living_environment,70.756,3.0,42.0,10.0,55.0,12.0,7.2,5.7,28.57142857,30.0,9.0,5.5,71.42857143,5.0,11.9047619,,,6.0,14.28571429,23.0,54.76190476,2019.8125,104.25,25.18125,74.82375,42.521875,35.93375,2.169375,47.725,14.170625,40.770769,-73.92383,11102.0,General Academic,High school,Long Island City - Astoria,11102
30Q417,GOTHAM TECH HIGH SCHOOL,common_core_algebra,61.54,1.0,7.0,2.0,10.0,,,,,,,,,,,,,,,,,2019.7058823529412,108.47058823529412,43.21,56.792352941176475,11.975882352941177,0.5541176470588235,48.4264705882353,50.40823529411765,0.611764705882353,40.721448,-73.953328,11222.0,Career Technical,High school,Greenpoint,11222
30Q417,GOTHAM TECH HIGH SCHOOL,common_core_english,65.208,1.0,7.0,2.0,10.0,,,,,,,,,,,,,,,,,2019.7058823529412,108.47058823529412,43.21,56.792352941176475,11.975882352941177,0.5541176470588235,48.4264705882353,50.40823529411765,0.611764705882353,40.721448,-73.953328,11222.0,Career Technical,High school,Greenpoint,11222
30Q417,GOTHAM TECH HIGH SCHOOL,living_environment,63.873333333333335,1.0,7.0,2.0,10.0,,,,,,,,,,,,,,,,,2019.7058823529412,108.47058823529412,43.21,56.792352941176475,11.975882352941177,0.5541176470588235,48.4264705882353,50.40823529411765,0.611764705882353,40.721448,-73.953328,11222.0,Career Technical,High school,Greenpoint,11222
31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,common_core_algebra,57.254999999999995,1.0,45.0,7.0,53.0,17.0,8.3,3.3999999999999995,37.77777778,28.0,8.5,4.0,62.22222222,,,11.0,24.44444444,,,25.0,55.55555556,2020.2307692307693,33.38461538461539,60.715384615384615,39.290769230769236,8.73076923076923,1.3676923076923078,68.89076923076924,28.26076923076923,1.4807692307692308,40.62044300000001,-74.080695,10304.0,General Academic,High school,Stapleton - St. George,10304
31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,common_core_english,64.99000000000001,1.0,45.0,7.0,53.0,17.0,8.3,3.3999999999999995,37.77777778,28.0,8.5,4.0,62.22222222,,,11.0,24.44444444,,,25.0,55.55555556,2020.2307692307693,33.38461538461539,60.715384615384615,39.290769230769236,8.73076923076923,1.3676923076923078,68.89076923076924,28.26076923076923,1.4807692307692308,40.62044300000001,-74.080695,10304.0,General Academic,High school,Stapleton - St. George,10304
31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,living_environment,59.312,1.0,45.0,7.0,53.0,17.0,8.3,3.3999999999999995,37.77777778,28.0,8.5,4.0,62.22222222,,,11.0,24.44444444,,,25.0,55.55555556,2020.2307692307693,33.38461538461539,60.715384615384615,39.290769230769236,8.73076923076923,1.3676923076923078,68.89076923076924,28.26076923076923,1.4807692307692308,40.62044300000001,-74.080695,10304.0,General Academic,High school,Stapleton - St. George,10304
31R085,THE YOUNG WOMENS LEADERSHIP SCHOOL OF STATEN ISLA,common_core_algebra,72.705,1.0,5.0,2.0,8.0,,,,,,,,,,,,,,,,,2019.8235294117646,95.82352941176471,18.94764705882353,81.05764705882353,50.19117647058823,39.980588235294114,49.05117647058824,10.348823529411765,0.6188235294117647,40.708409,-73.804166,11432.0,General Academic,High school,Jamaica,11432
31R085,THE YOUNG WOMENS LEADERSHIP SCHOOL OF STATEN ISLA,common_core_english,81.75166666666667,1.0,5.0,2.0,8.0,,,,,,,,,,,,,,,,,2019.8235294117646,95.82352941176471,18.94764705882353,81.05764705882353,50.19117647058823,39.980588235294114,49.05117647058824,10.348823529411765,0.6188235294117647,40.708409,-73.804166,11432.0,General Academic,High school,Jamaica,11432
31R085,THE YOUNG WOMENS LEADERSHIP SCHOOL OF STATEN ISLA,living_environment,74.208,1.0,5.0,2.0,8.0,,,,,,,,,,,,,,,,,2019.8235294117646,95.82352941176471,18.94764705882353,81.05764705882353,50.19117647058823,39.980588235294114,49.05117647058824,10.348823529411765,0.6188235294117647,40.708409,-73.804166,11432.0,General Academic,High school,Jamaica,11432
71M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,common_core_algebra,61.495000000000005,3.0,35.0,5.0,43.0,15.0,6.2,2.9,42.85714286,20.0,5.5,4.1,57.14285714,,,5.0,14.28571429,,,26.0,74.28571429,2019.6875,45.125,35.20375,64.798125,19.6175,0.0,16.259375,83.740625,0.0,40.738374,-73.981329,10010.0,Special Education,High school,Gramercy Park - Murray Hill,10010
71M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,common_core_english,75.702,3.0,35.0,5.0,43.0,15.0,6.2,2.9,42.85714286,20.0,5.5,4.1,57.14285714,,,5.0,14.28571429,,,26.0,74.28571429,2019.6875,45.125,35.20375,64.798125,19.6175,0.0,16.259375,83.740625,0.0,40.738374,-73.981329,10010.0,Special Education,High school,Gramercy Park - Murray Hill,10010
71M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDAR,living_environment,65.714,3.0,35.0,5.0,43.0,15.0,6.2,2.9,42.85714286,20.0,5.5,4.1,57.14285714,,,5.0,14.28571429,,,26.0,74.28571429,2019.6875,45.125,35.20375,64.798125,19.6175,0.0,16.259375,83.740625,0.0,40.738374,-73.981329,10010.0,Special Education,High school,Gramercy Park - Murray Hill,10010
71M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,common_core_algebra,61.51500000000001,3.0,25.0,4.0,32.0,11.0,5.9,4.1,44.0,14.0,8.8,3.6,56.0,,,,,11.0,44.0,12.0,48.0,2019.8235294117646,68.41176470588235,41.52411764705882,58.47588235294118,14.22764705882353,1.0088235294117647,29.349999999999998,68.72235294117647,0.9194117647058823,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,common_core_english,68.42333333333333,3.0,25.0,4.0,32.0,11.0,5.9,4.1,44.0,14.0,8.8,3.6,56.0,,,,,11.0,44.0,12.0,48.0,2019.8235294117646,68.41176470588235,41.52411764705882,58.47588235294118,14.22764705882353,1.0088235294117647,29.349999999999998,68.72235294117647,0.9194117647058823,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,living_environment,64.59,3.0,25.0,4.0,32.0,11.0,5.9,4.1,44.0,14.0,8.8,3.6,56.0,,,,,11.0,44.0,12.0,48.0,2019.8235294117646,68.41176470588235,41.52411764705882,58.47588235294118,14.22764705882353,1.0088235294117647,29.349999999999998,68.72235294117647,0.9194117647058823,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M139,STEPHEN T. MATHER BUILDING ARTS & CRAFTSMANSHIP HI,common_core_algebra,60.28,3.0,35.0,11.0,49.0,14.0,7.199999999999999,3.9000000000000004,40.0,21.0,6.2,2.9,60.0,,,7.0,20.0,5.0,14.28571429,20.0,57.14285714,2019.8333333333333,113.0,49.22277777777778,50.77722222222222,11.957777777777778,0.7905555555555556,30.658333333333335,67.04055555555556,1.511111111111111,40.763655,-73.990318,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M139,STEPHEN T. MATHER BUILDING ARTS & CRAFTSMANSHIP HI,common_core_english,66.605,3.0,35.0,11.0,49.0,14.0,7.199999999999999,3.9000000000000004,40.0,21.0,6.2,2.9,60.0,,,7.0,20.0,5.0,14.28571429,20.0,57.14285714,2019.8333333333333,113.0,49.22277777777778,50.77722222222222,11.957777777777778,0.7905555555555556,30.658333333333335,67.04055555555556,1.511111111111111,40.763655,-73.990318,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M139,STEPHEN T. MATHER BUILDING ARTS & CRAFTSMANSHIP HI,living_environment,61.06666666666666,3.0,35.0,11.0,49.0,14.0,7.199999999999999,3.9000000000000004,40.0,21.0,6.2,2.9,60.0,,,7.0,20.0,5.0,14.28571429,20.0,57.14285714,2019.8333333333333,113.0,49.22277777777778,50.77722222222222,11.957777777777778,0.7905555555555556,30.658333333333335,67.04055555555556,1.511111111111111,40.763655,-73.990318,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,common_core_algebra,55.20166666666666,3.0,26.0,9.0,38.0,15.0,7.0,2.9,57.69230769,11.0,9.1,3.5,42.30769231,,,17.0,65.38461538,,,5.0,19.23076923,2020.0,69.52941176470588,66.66764705882352,33.33235294117647,6.709411764705883,0.0,80.28823529411765,19.711764705882356,0.0,40.817228,-73.947151,10030.0,General Academic,High school,Central Harlem - Morningside Heights,10030
71M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,common_core_english,60.620000000000005,3.0,26.0,9.0,38.0,15.0,7.0,2.9,57.69230769,11.0,9.1,3.5,42.30769231,,,17.0,65.38461538,,,5.0,19.23076923,2020.0,69.52941176470588,66.66764705882352,33.33235294117647,6.709411764705883,0.0,80.28823529411765,19.711764705882356,0.0,40.817228,-73.947151,10030.0,General Academic,High school,Central Harlem - Morningside Heights,10030
71M148,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,living_environment,52.294999999999995,3.0,26.0,9.0,38.0,15.0,7.0,2.9,57.69230769,11.0,9.1,3.5,42.30769231,,,17.0,65.38461538,,,5.0,19.23076923,2020.0,69.52941176470588,66.66764705882352,33.33235294117647,6.709411764705883,0.0,80.28823529411765,19.711764705882356,0.0,40.817228,-73.947151,10030.0,General Academic,High school,Central Harlem - Morningside Heights,10030
71M157,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,common_core_algebra,57.03666666666667,2.0,21.0,5.0,28.0,12.0,5.1,3.2,57.14285714,9.0,6.2,1.7,42.85714286,,,,,7.0,33.33333333,7.0,33.33333333,2019.8333333333333,58.44444444444444,56.68944444444444,43.31,11.943888888888889,0.0,59.84388888888889,40.15611111111111,0.0,40.807019,-73.938714,10035.0,Career Technical,High school,East Harlem,10035
71M157,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,common_core_english,66.62833333333333,2.0,21.0,5.0,28.0,12.0,5.1,3.2,57.14285714,9.0,6.2,1.7,42.85714286,,,,,7.0,33.33333333,7.0,33.33333333,2019.8333333333333,58.44444444444444,56.68944444444444,43.31,11.943888888888889,0.0,59.84388888888889,40.15611111111111,0.0,40.807019,-73.938714,10035.0,Career Technical,High school,East Harlem,10035
71M157,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE,living_environment,58.151666666666664,2.0,21.0,5.0,28.0,12.0,5.1,3.2,57.14285714,9.0,6.2,1.7,42.85714286,,,,,7.0,33.33333333,7.0,33.33333333,2019.8333333333333,58.44444444444444,56.68944444444444,43.31,11.943888888888889,0.0,59.84388888888889,40.15611111111111,0.0,40.807019,-73.938714,10035.0,Career Technical,High school,East Harlem,10035
71M211,INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE,common_core_algebra,62.25666666666667,3.0,37.0,9.0,49.0,14.0,10.6,4.8,37.83783784,23.0,8.4,3.2,62.16216216000001,,,8.0,21.62162162,10.0,27.02702703,17.0,45.94594595,2019.8333333333333,101.77777777777777,42.37833333333333,57.62777777777777,13.586666666666666,0.0,6.4255555555555555,93.57444444444444,0.0,40.865556,-73.925464,10034.0,Career Technical,High school,Washington Heights - Inwood,10034
71M211,INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE,common_core_english,66.91333333333334,3.0,37.0,9.0,49.0,14.0,10.6,4.8,37.83783784,23.0,8.4,3.2,62.16216216000001,,,8.0,21.62162162,10.0,27.02702703,17.0,45.94594595,2019.8333333333333,101.77777777777777,42.37833333333333,57.62777777777777,13.586666666666666,0.0,6.4255555555555555,93.57444444444444,0.0,40.865556,-73.925464,10034.0,Career Technical,High school,Washington Heights - Inwood,10034
71M211,INWOOD EARLY COLLEGE FOR HEALTH AND INFORMATION TE,living_environment,64.00166666666667,3.0,37.0,9.0,49.0,14.0,10.6,4.8,37.83783784,23.0,8.4,3.2,62.16216216000001,,,8.0,21.62162162,10.0,27.02702703,17.0,45.94594595,2019.8333333333333,101.77777777777777,42.37833333333333,57.62777777777777,13.586666666666666,0.0,6.4255555555555555,93.57444444444444,0.0,40.865556,-73.925464,10034.0,Career Technical,High school,Washington Heights - Inwood,10034
71M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,common_core_algebra,64.96,3.0,38.0,5.0,46.0,12.0,7.0,4.6,31.57894737,26.0,6.5,3.1,68.42105263,,,9.0,23.68421053,,,22.0,57.89473684,2019.8125,78.5,25.1525,74.84875,28.28375,7.89125,38.710625,52.01875,1.380625,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,common_core_english,74.358,3.0,38.0,5.0,46.0,12.0,7.0,4.6,31.57894737,26.0,6.5,3.1,68.42105263,,,9.0,23.68421053,,,22.0,57.89473684,2019.8125,78.5,25.1525,74.84875,28.28375,7.89125,38.710625,52.01875,1.380625,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,living_environment,74.926,3.0,38.0,5.0,46.0,12.0,7.0,4.6,31.57894737,26.0,6.5,3.1,68.42105263,,,9.0,23.68421053,,,22.0,57.89473684,2019.8125,78.5,25.1525,74.84875,28.28375,7.89125,38.710625,52.01875,1.380625,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M282,URBAN ASSEMBLY MAKER ACADEMY,common_core_algebra,60.94499999999999,4.0,46.0,7.0,57.0,16.0,7.599999999999999,2.9,34.7826087,30.0,5.8,2.0,65.2173913,5.0,10.86956522,13.0,28.26086957,7.0,15.2173913,19.0,41.30434783,2019.8333333333333,100.44444444444444,38.42888888888889,61.57388888888889,19.936111111111114,3.915,33.47777777777778,52.485,10.121666666666666,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M282,URBAN ASSEMBLY MAKER ACADEMY,common_core_english,71.79666666666667,4.0,46.0,7.0,57.0,16.0,7.599999999999999,2.9,34.7826087,30.0,5.8,2.0,65.2173913,5.0,10.86956522,13.0,28.26086957,7.0,15.2173913,19.0,41.30434783,2019.8333333333333,100.44444444444444,38.42888888888889,61.57388888888889,19.936111111111114,3.915,33.47777777777778,52.485,10.121666666666666,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M282,URBAN ASSEMBLY MAKER ACADEMY,living_environment,66.32833333333333,4.0,46.0,7.0,57.0,16.0,7.599999999999999,2.9,34.7826087,30.0,5.8,2.0,65.2173913,5.0,10.86956522,13.0,28.26086957,7.0,15.2173913,19.0,41.30434783,2019.8333333333333,100.44444444444444,38.42888888888889,61.57388888888889,19.936111111111114,3.915,33.47777777777778,52.485,10.121666666666666,40.711441,-74.000851,10038.0,Career Technical,High school,Lower Manhattam,10038
71M285,HARLEM RENAISSANCE HIGH SCHOOL,common_core_algebra,59.542500000000004,2.0,13.0,4.0,19.0,5.0,22.1,12.1,38.46153846,8.0,12.4,4.8,61.53846154,,,,,,,6.0,46.15384615,2019.0714285714287,39.285714285714285,60.48857142857143,39.51142857142857,7.028571428571429,0.6799999999999999,36.71071428571429,62.60928571428571,0.0,40.80769200000001,-73.939974,10035.0,Transfer School,High school,East Harlem,10035
71M285,HARLEM RENAISSANCE HIGH SCHOOL,common_core_english,58.51833333333334,2.0,13.0,4.0,19.0,5.0,22.1,12.1,38.46153846,8.0,12.4,4.8,61.53846154,,,,,,,6.0,46.15384615,2019.0714285714287,39.285714285714285,60.48857142857143,39.51142857142857,7.028571428571429,0.6799999999999999,36.71071428571429,62.60928571428571,0.0,40.80769200000001,-73.939974,10035.0,Transfer School,High school,East Harlem,10035
71M285,HARLEM RENAISSANCE HIGH SCHOOL,living_environment,58.905,2.0,13.0,4.0,19.0,5.0,22.1,12.1,38.46153846,8.0,12.4,4.8,61.53846154,,,,,,,6.0,46.15384615,2019.0714285714287,39.285714285714285,60.48857142857143,39.51142857142857,7.028571428571429,0.6799999999999999,36.71071428571429,62.60928571428571,0.0,40.80769200000001,-73.939974,10035.0,Transfer School,High school,East Harlem,10035
71M288,FOOD AND FINANCE HIGH SCHOOL,common_core_algebra,60.14666666666667,3.0,32.0,6.0,41.0,17.0,11.9,7.599999999999999,53.125,15.0,8.3,6.0,46.875,,,7.0,21.875,9.0,28.125,11.0,34.375,2019.8333333333333,86.33333333333333,43.16222222222222,56.84,19.935555555555556,1.0983333333333334,37.474999999999994,61.42666666666667,0.0,40.765474,-73.9927,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M288,FOOD AND FINANCE HIGH SCHOOL,common_core_english,74.72666666666667,3.0,32.0,6.0,41.0,17.0,11.9,7.599999999999999,53.125,15.0,8.3,6.0,46.875,,,7.0,21.875,9.0,28.125,11.0,34.375,2019.8333333333333,86.33333333333333,43.16222222222222,56.84,19.935555555555556,1.0983333333333334,37.474999999999994,61.42666666666667,0.0,40.765474,-73.9927,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M288,FOOD AND FINANCE HIGH SCHOOL,living_environment,63.57500000000001,3.0,32.0,6.0,41.0,17.0,11.9,7.599999999999999,53.125,15.0,8.3,6.0,46.875,,,7.0,21.875,9.0,28.125,11.0,34.375,2019.8333333333333,86.33333333333333,43.16222222222222,56.84,19.935555555555556,1.0983333333333334,37.474999999999994,61.42666666666667,0.0,40.765474,-73.9927,10019.0,Career Technical,High school,Chelsea - Clinton,10019
71M292,ORCHARD COLLEGIATE ACADEMY,common_core_algebra,64.31166666666667,2.0,25.0,5.0,32.0,14.0,11.2,6.2,56.0,11.0,7.9,4.2,44.0,5.0,20.0,,,,,13.0,52.0,2019.8235294117646,49.94117647058823,30.358823529411765,69.64294117647059,26.324117647058824,12.059999999999999,20.983529411764707,66.95764705882353,0.0,40.713362,-73.986051,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M292,ORCHARD COLLEGIATE ACADEMY,common_core_english,77.32666666666667,2.0,25.0,5.0,32.0,14.0,11.2,6.2,56.0,11.0,7.9,4.2,44.0,5.0,20.0,,,,,13.0,52.0,2019.8235294117646,49.94117647058823,30.358823529411765,69.64294117647059,26.324117647058824,12.059999999999999,20.983529411764707,66.95764705882353,0.0,40.713362,-73.986051,10002.0,General Academic,High school,Union Square - Lower East Side,10002
71M292,ORCHARD COLLEGIATE ACADEMY,living_environment,67.62,2.0,25.0,5.0,32.0,14.0,11.2,6.2,56.0,11.0,7.9,4.2,44.0,5.0,20.0,,,,,13.0,52.0,2019.8235294117646,49.94117647058823,30.358823529411765,69.64294117647059,26.324117647058824,12.059999999999999,20.983529411764707,66.95764705882353,0.0,40.713362,-73.986051,10002.0,General Academic,High school,Union Square - Lower East Side,10002
